time_s,area_cm2
9.970824597998574,1.814187206898851
19.941649195997147,2.265742448825373
29.912473793995723,2.5621585579979107
39.883298391994295,2.7880937034649835
49.854122989992874,2.9124030404729626
59.824947587991446,2.914383348520881
69.79577218599002,2.9148334185317717
79.76659678398859,2.914338341519792
89.73742138198716,2.913393194496922
99.70824597998575,2.909792634409797
109.67907057798432,2.9091625363945504
119.64989517598289,2.905877025315049
129.62071977398148,2.909612606405441
139.59154437198004,2.9060120463183163
149.56236896997862,2.9102427044206878
159.53319356797718,2.913618229502367
169.50401816597576,2.9169937545840465
179.47484276397432,2.9255900917920568
189.4456673619729,2.931395994932545
199.4164919599715,2.9388221501122396
209.38731655797005,2.9463833262952015
219.35814115596864,2.959165314604494
229.3289657539672,2.9670865467961685
239.29979035196578,2.9780232480608095
249.27061494996437,2.9906702153668347
259.24143954796295,2.9989515035672216
269.2122641459615,3.0091680928144378
279.18308874396007,3.0227152001422444
289.1539133419586,3.0349571044384684
299.12473793995724,3.040087902562621
309.0955625379558,3.052779876869735
319.06638713595436,3.064706732158336
329.037211733953,3.0753733914164427
339.00803633195153,3.0781638254839643
348.9788609299501,3.0816743715689108
358.94968552794865,3.0959415909141423
368.92051012594726,3.097786877958794
378.8913347239458,3.102917676082946
388.8621593219444,3.1108389082746206
398.832983919943,3.1084085302158115
408.80380851794155,3.120155357500056
418.7746331159401,3.125016113617674
428.7454577139387,3.128121596692819
438.7162823119373,3.1404535149912207
448.68710690993584,3.1370779899095416
458.6579315079344,3.1472045651545795
468.628756105933,3.1280315826906406
478.59958070393157,3.137483052919343
488.5704053019301,3.141218634009735
498.54122989992874,3.146799502144778
508.5120544979273,3.1608416864845643
518.4828790959259,3.1842453270508746
528.4537036939245,3.1616518125041675
538.424528291923,3.145449292112106
548.3953528899216,3.1995477074211545
558.3661774879201,3.1517502722645747
568.3370020859187,3.179789633943058
578.3078266839173,3.1741187518058367
588.2786512819159,3.1847404040628544
598.2494758799145,3.2056686595692665
608.220300477913,3.1972073433645236
618.1911250759116,3.1632720645433734
628.1619496739102,3.1711482897339587
638.1327742719087,3.1944619162980907
648.1035988699073,3.1728135487742537
658.074423467906,3.2081440446291647
668.0452480659045,3.196262196341653
678.0160726639031,3.1857305580868136
687.9868972619016,3.183075145022559
697.9577218599002,3.1634970995488185
707.9285464578987,3.1879359011401776
717.8993710558973,3.1842903340519637
727.870195653896,3.169843086702376
737.8410202518945,3.17443380081346
747.8118448498931,3.1717333807481163
757.7826694478916,3.1787544729180093
767.7534940458902,3.1650723445869358
777.7243186438888,3.174343786811282
787.6951432418874,3.1531004822972464
797.665967839886,3.1701131287089104
807.6367924378845,3.1720484297557396
817.6076170358831,3.1696180516969306
827.5784416338817,3.1654774075967373
837.5492662318802,3.1762340808570224
847.5200908298788,3.2020230924810527
857.4909154278774,3.1786194519147424
867.461740025876,3.166827617629409
877.4325646238746,3.1684478696686154
887.4033892218731,3.164487253572778
897.3742138198717,3.1543156713266507
907.3450384178702,3.1780793679016734
917.3158630158688,3.154630720334274
927.2866876138675,3.160706665481297
937.257512211866,3.1469345231480452
947.2283368098646,3.153640566310315
957.1991614078631,3.1571061053941722
967.1699860058617,3.1369879759073633
977.1408106038602,3.15053508323517
987.1116352018588,3.1472045651545795
997.0824597998575,3.135052674860534
1007.053284397856,3.14814971217745
1017.0241089958546,3.13428755584202
1026.9949335938531,3.1424788300402287
1036.9657581918518,3.1517052652634856
1046.9365827898503,3.1348276398550885
1056.907407387849,3.145179250105572
1066.8782319858474,3.130326939746183
1076.849056583846,3.122090658546885
1086.8198811818445,3.166647589625053
1096.7907057798432,3.143513991065277
1106.7615303778418,3.123350854577379
1116.7323549758403,3.135052674860534
1126.703179573839,3.12042539950659
1136.6740041718374,3.1268614006623254
1146.644828769836,3.1139443913497655
1156.6156533678345,3.130506967750539
1166.5864779658332,3.112054097304025
1176.5573025638319,3.114799524370458
