time_s,area_cm2
9.99939578777765,1.6691540818389656
19.9987915755553,2.0354542202591097
29.99818736333295,2.14524472370406
39.9975831511106,2.1448963404202366
49.99697893888825,2.1469368710826315
59.9963747266659,2.1459912593122534
69.99577051444355,2.147434561488094
79.9951663022212,2.1471359472448164
89.99456208999885,2.1427065026362033
99.9939578777765,2.1402180506088926
109.99335366555415,2.1439009596093124
119.9927494533318,2.1381775199464976
129.99214524110945,2.145344261785153
139.9915410288871,2.1414622766225477
149.99093681666474,2.1413129695009094
159.9903326044424,2.1382272889870437
169.98972839222006,2.1395212840412454
179.9891241799977,2.1422585812712875
189.98851996777535,2.1367342177706576
199.987915755553,2.137331446257212
209.98731154333066,2.1341462276622543
219.9867073311083,2.136385834486834
229.98610311888595,2.1335489991756997
239.9854989066636,2.1364853725679263
249.98489469444124,2.1359876821624644
259.9842904822189,2.1346936871082627
269.98368626999655,2.1314089304322126
279.9830820577742,2.132155466040406
289.98247784555184,2.134544379986624
299.9818736333295,2.133101077810784
309.98126942110713,2.132006158918767
319.9806652088848,2.138724979392506
329.9800609966625,2.1339969205406155
339.9794567844401,2.1355895298380947
349.97885257221776,2.1367839868112037
359.9782483599954,2.1358881440813717
369.97764414777305,2.1395212840412454
379.9770399355507,2.1383268270681364
389.97643572332834,2.141760890865825
399.975831511106,2.1437018834471275
409.9752272988836,2.1467377949204467
419.9746230866613,2.1436521144065814
429.97401887443897,2.146389411636623
439.9734146622166,2.1461903354744383
449.97281044999426,2.147036409163724
459.9722062377719,2.1536059225158244
469.97160202554954,2.151664929934522
479.9709978133272,2.1599265906651937
489.97039360110483,2.153705460596917
499.9697893888825,2.1619671213275886
509.9691851766601,2.157438138637883
519.9685809644378,2.1632611163817903
529.9679767522155,2.16365926870616
539.9673725399931,2.1705273963015377
549.9667683277708,2.172518157923386
559.9661641155484,2.177544831018554
569.965559903326,2.1838654991679234
579.9649556911037,2.1742103053019575
589.9643514788813,2.1809291257756964
599.963747266659,2.1828203493164526
609.9631430544366,2.1929732335878804
619.9625388422143,2.1945160738448135
629.9619346299919,2.1861051059925027
639.9613304177695,2.194018383439351
649.9607262055472,2.1934211549527967
659.960121993325,2.1999408992643508
669.9595177811026,2.2110891643467028
679.9589135688802,2.2010358181563676
689.9583093566579,2.208998864643762
699.9577051444355,2.2140255377389297
709.9571009322132,2.2243277291319963
719.9564967199908,2.226915719240399
729.9558925077685,2.2236807316048957
739.9552882955461,2.233236387389769
749.9546840833237,2.2370686035118275
759.9540798711014,2.250605782540398
769.953475658879,2.2549356890679184
779.9528714466567,2.2588176742305235
789.9522672344343,2.2678756396099344
799.951663022212,2.266183492231363
809.9510588099896,2.268423099055943
819.9504545977672,2.280467206868127
829.9498503855449,2.2805667449492195
839.9492461733226,2.2995785184378734
849.9486419611003,2.3048540367357724
859.9480377488779,2.2967914521672856
869.9474335366556,2.3074420268441758
879.9468293244332,2.3148078448450153
889.9462251122109,2.319585672737452
899.9456208999885,2.3261551860895526
909.9450166877662,2.3242639625487964
919.9444124755438,2.3309827830225354
929.9438082633214,2.3388462914288373
939.9432040510991,2.345366035740392
949.9425998388767,2.350840630200475
959.9419956266544,2.3624368166477434
969.941391414432,2.360446055025895
979.9407872022097,2.3707980154595076
989.9401829899873,2.381398821095851
999.939578777765,2.38667433939375
1009.9389745655426,2.3918005505700104
1019.9383703533202,2.4077764125853456
1029.9377661410979,2.3981212187193797
1039.9371619288756,2.4061838032878664
1049.9365577166532,2.411857473910135
1059.935953504431,2.4262407266279915
1069.9353492922085,2.42270712474921
1079.9347450799862,2.4352489229668564
1089.9341408677637,2.4355475372101334
1099.9335366555415,2.447641414062864
1109.932932443319,2.447641414062864
1119.9323282310968,2.4605315955643334
1129.9317240188745,2.458640372023577
1139.931119806652,2.4712319392817697
1149.9305155944298,2.477005147985131
