time_s,length_cm
9.972030440893624,0.6536373507057546
19.944060881787248,0.6536373507057546
29.91609132268087,0.6384364820846905
39.888121763574496,0.6384364820846905
49.860152204468115,0.6384364820846905
59.83218264536174,0.6536373507057546
69.80421308625536,0.6536373507057546
79.77624352714899,0.6384364820846905
89.74827396804261,0.6688382193268186
99.72030440893623,0.6688382193268186
109.69233484982986,0.6688382193268186
119.66436529072348,0.6536373507057546
129.6363957316171,0.6536373507057546
139.60842617251072,0.6536373507057546
149.58045661340435,0.6688382193268186
159.55248705429798,0.6536373507057546
169.5245174951916,0.6536373507057546
179.49654793608522,0.6536373507057546
189.46857837697885,0.6536373507057546
199.44060881787246,0.6840390879478827
209.4126392587661,0.6688382193268186
219.38466969965972,0.6536373507057546
229.35670014055333,0.6536373507057546
239.32873058144696,0.6688382193268186
249.3007610223406,0.6536373507057546
259.2727914632342,0.6536373507057546
269.24482190412783,0.6688382193268186
279.21685234502144,0.6536373507057546
289.1888827859151,0.6384364820846905
299.1609132268087,0.6384364820846905
309.1329436677023,0.6384364820846905
319.10497410859597,0.6688382193268186
329.0770045494896,0.6536373507057546
339.0490349903832,0.6384364820846905
349.02106543127684,0.6688382193268186
358.99309587217044,0.6384364820846905
368.96512631306405,0.6536373507057546
378.9371567539577,0.6384364820846905
388.9091871948513,0.6536373507057546
398.8812176357449,0.6688382193268186
408.8532480766386,0.6536373507057546
418.8252785175322,0.6536373507057546
428.7973089584258,0.6688382193268186
438.76933939931945,0.6536373507057546
448.74136984021305,0.6536373507057546
458.71340028110666,0.6536373507057546
468.6854307220003,0.6536373507057546
478.6574611628939,0.6688382193268186
488.6294916037875,0.6536373507057546
498.6015220446812,0.6536373507057546
508.5735524855748,0.6536373507057546
518.5455829264685,0.6536373507057546
528.5176133673621,0.6688382193268186
538.4896438082557,0.6688382193268186
548.4616742491493,0.6536373507057546
558.4337046900429,0.6536373507057546
568.4057351309366,0.6688382193268186
578.3777655718302,0.6536373507057546
588.3497960127238,0.6536373507057546
598.3218264536174,0.6536373507057546
608.293856894511,0.6536373507057546
618.2658873354046,0.6536373507057546
628.2379177762983,0.6536373507057546
638.2099482171919,0.6536373507057546
648.1819786580855,0.6688382193268186
658.1540090989791,0.6688382193268186
668.1260395398727,0.6536373507057546
678.0980699807664,0.6536373507057546
688.0701004216601,0.6384364820846905
698.0421308625537,0.6232356134636264
708.0141613034473,0.6536373507057546
717.9861917443409,0.6536373507057546
727.9582221852345,0.6688382193268186
737.9302526261281,0.6840390879478827
747.9022830670218,0.6992399565689468
757.8743135079154,0.6384364820846905
767.846343948809,0.6840390879478827
777.8183743897026,0.6384364820846905
787.7904048305962,0.6384364820846905
797.7624352714898,0.6688382193268186
807.7344657123836,0.6536373507057546
817.7064961532772,0.6536373507057546
827.6785265941708,0.6232356134636264
837.6505570350644,0.6688382193268186
847.622587475958,0.6840390879478827
857.5946179168516,0.6840390879478827
867.5666483577453,0.6384364820846905
877.5386787986389,0.6384364820846905
887.5107092395325,0.6840390879478827
897.4827396804261,0.6536373507057546
907.4547701213197,0.6384364820846905
917.4268005622133,0.6840390879478827
927.398831003107,0.6992399565689468
937.3708614440006,0.6840390879478827
947.3428918848942,0.6840390879478827
957.3149223257878,0.6840390879478827
967.2869527666815,0.6992399565689468
977.258983207575,0.6688382193268186
987.2310136484688,0.6384364820846905
997.2030440893624,0.6840390879478827
1007.175074530256,0.6992399565689468
1017.1471049711496,0.6992399565689468
1027.1191354120433,0.6384364820846905
1037.091165852937,0.6384364820846905
1047.0631962938305,0.6992399565689468
1057.0352267347241,0.6840390879478827
1067.0072571756177,0.6384364820846905
1076.9792876165113,0.6840390879478827
1086.951318057405,0.7144408251900108
1096.9233484982985,0.6384364820846905
1106.8953789391921,0.7144408251900108
1116.8674093800857,0.6840390879478827
1126.8394398209794,0.6992399565689468
1136.8114702618732,0.6840390879478827
1146.7835007027668,0.6840390879478827
1156.7555311436604,0.6688382193268186
1166.727561584554,0.6840390879478827
1176.6995920254476,0.6384364820846905
1186.6716224663412,0.6688382193268186
1196.6436529072348,0.6384364820846905
1206.6156833481284,0.7144408251900108
1216.587713789022,0.6384364820846905
1226.5597442299156,0.6992399565689468
1236.5317746708092,0.6384364820846905
1246.5038051117028,0.6384364820846905
1256.4758355525967,0.6384364820846905
1266.4478659934903,0.6536373507057546
1276.4198964343839,0.6384364820846905
1286.3919268752775,0.6384364820846905
1296.363957316171,0.6384364820846905
1306.3359877570647,0.6384364820846905
1316.3080181979583,0.6384364820846905
1326.280048638852,0.7144408251900108
1336.2520790797455,0.7144408251900108
1346.224109520639,0.5776330076004343
1356.1961399615327,0.6992399565689468
1366.1681704024263,0.6384364820846905
1376.1402008433201,0.7144408251900108
1386.1122312842137,0.6992399565689468
1396.0842617251074,0.6384364820846905
1406.056292166001,0.6384364820846905
1416.0283226068946,0.6536373507057546
1426.0003530477882,0.6384364820846905
1435.9723834886818,0.7144408251900108
1445.9444139295754,0.7144408251900108
