time_s,area_cm2
9.999399579705793,1.699756396124262
19.998799159411586,2.0829994945219577
29.99819873911738,2.081026303128483
39.99759831882317,2.0820128988252202
49.99699789852897,2.0745641013148517
59.99639747823476,2.0721962716426816
69.99579705794055,2.0743174523906673
79.99519663764634,2.0727882290607242
89.99459621735214,2.0718509631488233
99.99399579705793,2.0715056546549655
109.99339537676373,2.071012356806597
119.99279495646952,2.0691871547676324
129.99219453617533,2.0707163780975755
139.9915941158811,2.0731335375545825
149.9909936955869,2.068841846273774
159.9903932752927,2.0690391654131215
169.98979285499848,2.06637535703193
179.98919243470428,2.069335144122143
189.98859201441007,2.0651421124110083
199.98799159411587,2.065536750689703
209.98739117382166,2.072492250351703
219.98679075352746,2.068792516488937
229.98619033323325,2.067115303804483
239.98558991293905,2.068940505843448
249.98498949264484,2.066572676171278
259.98438907235067,2.069631122831164
269.98378865205643,2.0699764313250224
279.9831882317622,2.068693856919263
289.982587811468,2.0662766974622566
299.9819873911738,2.0667206655257884
309.9813869708796,2.0661780378925827
319.9807865505854,2.070913697236923
329.9801861302912,2.0718509631488233
339.97958570999697,2.071012356806597
349.9789852897028,2.07412013325132
359.97838486940856,2.0737254949726247
369.9777844491144,2.0753533778722417
379.97718402882015,2.077227909696043
389.97658360852597,2.0773758990505535
399.97598318823174,2.076339973568979
409.97538276793756,2.077622547974738
419.9747823476433,2.084479388067064
429.97418192734915,2.0781651756079436
439.9735815070549,2.084972685915433
449.97298108676074,2.084972685915433
459.9723806664665,2.0898563346142836
469.97178024617233,2.0895110261204253
479.9711798258781,2.087932473005645
489.9705794055839,2.094000036540581
499.9699789852897,2.0949866322373185
509.9693785649955,2.0994756426574743
519.9687781447013,2.1027314084567084
529.968177724407,2.1031260467354036
539.9675773041129,2.106825780598169
549.9669768838187,2.106825780598169
559.9663764635244,2.116938386489729
569.9657760432302,2.119700854440594
579.965175622936,2.1120547377908783
589.9645752026419,2.1250284712029766
599.9639747823476,2.1195035353012464
609.9633743620534,2.1259657371148775
619.9627739417592,2.132131960219487
629.962173521465,2.132575928283019
639.9615731011708,2.1297641305473167
649.9609726808766,2.132970566561714
659.9603722605824,2.1451056936315855
669.9597718402882,2.1422938958958837
679.9591714199939,2.1418005980475145
689.9585709996998,2.1478681615824504
699.9579705794056,2.157734118549826
709.9573701591114,2.157734118549826
719.9567697388171,2.1589673631707478
729.9561693185229,2.1664161606811163
739.9555688982288,2.1589673631707478
749.9549684779346,2.1690306392774708
759.9543680576403,2.1711518200254565
769.9537676373461,2.1742595964701796
779.9531672170519,2.1666134798204637
789.9525667967578,2.1749995432427327
799.9519663764635,2.191278372238902
809.9513659561693,2.1839775640830443
819.9507655358751,2.1788472664600094
829.950165115581,2.1935475423413986
839.9495646952867,2.2019336057636676
849.9489642749925,2.2080504990834404
859.9483638546983,2.206175967259639
869.947763434404,2.202081595118178
879.9471630141098,2.2132301264913123
889.9465625938157,2.2187057326082056
899.9459621735215,2.224378657864446
909.9453617532272,2.2299529235510134
919.944761332933,2.2347872424650275
929.9441609126388,2.2423346995450695
939.9435604923447,2.2430746463176225
949.9429600720504,2.2614746560617776
959.9423596517562,2.255061784032984
969.941759231462,2.2648290814306855
979.9411588111678,2.2635958368097633
989.9405583908735,2.2660623260516073
999.9399579705794,2.2806639423633226
1009.9393575502852,2.270945974750458
1019.938757129991,2.2854489314924997
1029.9381567096968,2.305772802845293
1039.9375562894027,2.300346526513237
1049.9369558691083,2.29950792017101
1059.936355448814,2.3152441215339734
1069.93575502852,2.3147014939007677
1079.9351546082257,2.3311776420362844
1089.9345541879316,2.3196838021692923
1099.9339537676374,2.327971206021888
1109.9333533473432,2.339366386319206
1119.9327529270488,2.339366386319206
1129.9321525067546,2.3416355564217026
1139.9315520864604,2.349429662425929
1149.9309516661663,2.351896151667773
1159.930351245872,2.370690799690623
1169.929750825578,2.3611701512171055
1179.9291504052837,2.3705921401209493
1189.9285499849896,2.3860323627748916
1199.9279495646952,2.3808527353670197
1209.927349144401,2.385341745787175
1219.9267487241068,2.3958489899574302
1229.9261483038126,2.41227580830811
1239.9255478835184,2.396243628236125
1249.9249474632243,2.403051138543614
1259.92434704293,2.4064548936973584
1269.923746622636,2.4125717870171313
1279.9231462023415,2.4189353292610885
1289.9225457820473,2.4140516805622374
1299.9219453617532,2.4113385423962095
1309.921344941459,2.4320077222428607
1319.9207445211648,2.432155711597371
1329.9201441008706,2.4363980730933426
1339.9195436805765,2.4401471367409453
1349.9189432602823,2.449963763923484
1359.9183428399879,2.439012551689697
1369.9177424196937,2.4436002216795267
