time_s,area_cm2
9.970827847647344,1.8960440263182181
19.94165569529469,2.421237358420907
29.912483542942034,2.57067582178505
39.88331139058938,2.5843244419245526
49.854139238236726,2.5936556414076817
59.82496708588407,2.576664502050342
69.79579493353141,2.5730434395643513
79.76662278117875,2.565383499690141
89.73745062882611,2.575968143879959
99.70827847647345,2.5795892063659496
109.6791063241208,2.572625624662122
119.64993417176814,2.5715114515895094
129.62076201941548,2.571232908321356
139.59158986706282,2.5652442280560646
149.56241771471016,2.570954365053203
159.5332455623575,2.561623165570074
169.50407341000488,2.5625980670086097
179.47490125765222,2.5745754275391937
189.44572910529956,2.562737338642686
199.4165569529469,2.5624587953745332
209.38738480059425,2.561066079033768
219.3582126482416,2.5648264131538347
229.32904049588893,2.571372179955433
239.29986834353628,2.57067582178505
249.27069619118362,2.580146292902256
259.24152403883096,2.5662191294946
269.2123518864783,2.5680296607375954
279.18317973412564,2.568168932371672
289.154007581773,2.580146292902256
299.12483542942033,2.5758288722458826
309.0956632770677,2.571232908321356
319.066491124715,2.588224047678696
329.0373189723624,2.5786143049274135
339.00814682000976,2.578892848195567
348.9789746676571,2.5765252304162654
358.94980251530444,2.5811211943407915
368.9206303629518,2.5841851702904757
378.8914582105991,2.580981922706715
388.86228605824647,2.5935163697736052
398.8331139058938,2.586134973167548
408.80394175354115,2.589756035653538
418.7747696011885,2.580564107804485
428.74559744883584,2.5898953072876147
438.7164252964832,2.5871098746060834
448.6872531441305,2.5986694202344376
458.65808099177787,2.5924021967009927
468.6289088394252,2.5837673553882463
478.59973668707255,2.590313122189844
488.5705645347199,2.5841851702904757
498.54139238236723,2.5974159755277486
508.5122202300146,2.605633001938265
518.4830480776619,2.6102289658627917
528.4538759253093,2.5841851702904757
538.4247037729566,2.6171925475666193
548.395531620604,2.6086969778879494
558.3663594682513,2.6014548529159685
568.3371873158986,2.6215099682229925
578.308015163546,2.6149642014213943
588.2788430111933,2.608557706253873
598.2496708588407,2.6315375258765044
608.220498706488,2.6295877229994327
618.1913265541353,2.6227634129296815
628.1621544017827,2.6249917590749066
638.13298224943,2.6305626244379687
648.1038100970774,2.621649239857069
658.0746379447248,2.63696911960549
668.0454657923722,2.6245739441726768
678.0162936400195,2.6212314249548396
687.9871214876669,2.629866266267586
697.9579493353142,2.615799831225854
707.9287771829615,2.626663018683825
717.8996050306089,2.6375262061417963
727.8704328782562,2.646439590722696
737.8412607259036,2.625548845611213
747.8120885735509,2.6456039609182365
757.7829164211983,2.6415650835300166
767.7537442688456,2.6330695138513467
777.7245721164929,2.6468574056249254
787.6953999641403,2.6358549465328776
797.6662278117876,2.642400713334476
807.637055659435,2.6355764032647246
817.6078835070823,2.651314097915375
827.5787113547296,2.6520104560857582
837.549539202377,2.641147268627787
847.5203670500243,2.6508962830131457
857.4911948976717,2.6436541580411648
867.462022745319,2.6606452973985046
877.4328505929664,2.6483893935997678
887.4036784406137,2.6586954945214325
897.374506288261,2.656745691644361
907.3453341359084,2.661480927202964
917.3161619835557,2.6593918526918157
927.2869898312031,2.6669125209319495
937.2578176788504,2.6581384079851267
947.2286455264978,2.663291458445959
957.1994733741451,2.6724833862950117
967.1703012217924,2.6609238406666575
977.1411290694398,2.6518711844516814
987.1119569170871,2.6639878166163418
997.0827847647345,2.672065571392782
1007.0536126123818,2.6784720665603037
1017.0244404600292,2.67011576851571
1026.9952683076765,2.675129547342466
1036.9660961553238,2.6819538574122173
1046.9369240029712,2.6749902757083897
1056.9077518506185,2.6722048430268583
1066.8785796982659,2.678889881462533
1076.8494075459132,2.670394311783863
1086.8202353935606,2.695463205917643
1096.791063241208,2.679864782901069
1106.7618910888552,2.6837643886552125
1116.7327189365026,2.673876102635777
1126.70354678415,2.6727619295631646
1136.6743746317973,2.6995020833058634
1146.6452024794446,2.6880818093115857
1156.616030327092,2.6905886987249636
1166.5868581747393,2.6943490328450306
1176.5576860223866,2.7181644822721216
1186.528513870034,2.690449427090887
1196.4993417176813,2.704933677034849
1206.4701695653287,2.6841822035574423
1216.440997412976,2.697134465526562
1226.4118252606233,2.700894799646629
1236.3826531082707,2.725267335610026
1246.353480955918,2.7057693068393083
